order_id,customer_id,order_date,month,quarter,year,order_status,sales_channel,payment_method,discount_pct,subtotal,shipping_cost,order_total,delivery_days
O01776,C0485,4/6/2022,April,Q2,2022,Delivered,Mobile App,Credit Card,0,1247.97,0,1247.97,11
O01777,C0116,12/25/2023,December,Q4,2023,Delivered,Mobile App,PayPal,0,779.73,0,779.73,13
O01778,C0415,3/4/2022,March,Q1,2022,Returned,Mobile App,Debit Card,0.05,1182.46,0,1182.46,
O01779,C0390,7/21/2023,July,Q3,2023,Delivered,Online,Debit Card,0.15,742.67,0,742.67,12
O01780,C0458,4/4/2022,April,Q2,2022,Delivered,Online,PayPal,0.05,234.55,0,234.55,13
O01781,C0295,10/19/2022,October,Q4,2022,Cancelled,Online,PayPal,0,423.63,0,423.63,
O01782,C0362,3/8/2022,March,Q1,2022,Pending,Online,PayPal,0,644.95,0,644.95,
O01783,C0029,6/5/2023,June,Q2,2023,Delivered,Online,Credit Card,0,486.8,0,486.8,5
O01784,C0093,8/15/2023,August,Q3,2023,Delivered,Mobile App,Debit Card,0.05,548.13,0,548.13,13
O01785,C0086,8/7/2023,August,Q3,2023,Returned,Mobile App,Google Pay,0.05,936.06,0,936.06,
O01786,C0347,1/17/2022,January,Q1,2022,Cancelled,Mobile App,PayPal,0.15,486.78,0,486.78,
O01787,C0345,7/1/2022,July,Q3,2022,Cancelled,Online,Debit Card,0,828.84,0,828.84,
O01788,C0488,9/1/2022,September,Q3,2022,Returned,Online,PayPal,0,1533.75,0,1533.75,
O01789,C0398,1/6/2023,January,Q1,2023,Delivered,In-Store,Debit Card,0.15,942.4,0,942.4,8
O01790,C0138,7/29/2022,July,Q3,2022,Delivered,Mobile App,PayPal,0,15.53,0,15.53,4
O01791,C0292,3/14/2023,March,Q1,2023,Cancelled,In-Store,Debit Card,0,1493.78,0,1493.78,
O01792,C0003,2/8/2022,February,Q1,2022,Cancelled,Mobile App,Google Pay,0.1,1333.12,0,1333.12,
O01793,C0265,3/21/2023,March,Q1,2023,Pending,Mobile App,Google Pay,0.1,914.94,0,914.94,
O01794,C0434,9/25/2022,September,Q3,2022,Delivered,Online,Credit Card,0.2,1013.52,0,1013.52,1
O01795,C0335,12/13/2022,December,Q4,2022,Delivered,Online,Credit Card,0.05,143.19,0,143.19,5
O01796,C0289,12/1/2023,December,Q4,2023,Returned,In-Store,Debit Card,0,1131.28,0,1131.28,
O01797,C0010,10/12/2022,October,Q4,2022,Delivered,In-Store,Apple Pay,0.05,990.08,0,990.08,3
O01798,C0408,7/29/2023,July,Q3,2023,Delivered,Online,Google Pay,0.1,1198.56,0,1198.56,14
O01799,C0362,5/18/2023,May,Q2,2023,Delivered,Online,PayPal,0.1,1670.73,0,1670.73,11
O01800,C0198,7/20/2022,July,Q3,2022,Delivered,Mobile App,Credit Card,0.15,1083.3,0,1083.3,6
O01801,C0044,9/18/2023,September,Q3,2023,Delivered,In-Store,Google Pay,0.2,591.56,0,591.56,9
O01802,C0193,5/2/2023,May,Q2,2023,Returned,Online,PayPal,0.05,158.61,0,158.61,
O01803,C0383,3/9/2023,March,Q1,2023,Cancelled,In-Store,PayPal,0,716.02,0,716.02,
O01804,C0194,9/8/2022,September,Q3,2022,Delivered,Mobile App,Credit Card,0.15,356.07,0,356.07,2
O01805,C0245,2/18/2022,February,Q1,2022,Returned,Online,Apple Pay,0,817.15,0,817.15,
O01806,C0161,12/15/2023,December,Q4,2023,Pending,Online,PayPal,0.2,261.3,0,261.3,
O01807,C0140,12/2/2023,December,Q4,2023,Returned,In-Store,Google Pay,0.15,477.4,0,477.4,
O01808,C0493,9/3/2022,September,Q3,2022,Delivered,Online,Apple Pay,0.1,940.9,0,940.9,10
O01809,C0228,12/26/2022,December,Q4,2022,Cancelled,Online,Credit Card,0,640.96,0,640.96,
O01810,C0302,3/1/2022,March,Q1,2022,Delivered,Mobile App,PayPal,0.15,444.88,0,444.88,7
O01811,C0183,6/3/2023,June,Q2,2023,Returned,In-Store,PayPal,0,810.78,0,810.78,
O01812,C0176,7/4/2022,July,Q3,2022,Delivered,Online,Apple Pay,0,838.52,0,838.52,8
O01813,C0015,8/8/2023,August,Q3,2023,Delivered,Online,Debit Card,0.2,118.5,0,118.5,14
O01814,C0216,3/21/2022,March,Q1,2022,Delivered,In-Store,Credit Card,0,160.21,0,160.21,9
O01815,C0111,4/4/2023,April,Q2,2023,Delivered,Online,Credit Card,0,1038.97,0,1038.97,11
O01816,C0001,10/15/2022,October,Q4,2022,Delivered,Online,Apple Pay,0.1,1104.36,0,1104.36,1
O01817,C0270,10/20/2023,October,Q4,2023,Cancelled,Mobile App,Debit Card,0.15,126.81,0,126.81,
O01818,C0295,12/23/2023,December,Q4,2023,Pending,Online,PayPal,0.2,552.71,0,552.71,
O01819,C0320,7/2/2023,July,Q3,2023,Delivered,Mobile App,Credit Card,0,1016.12,0,1016.12,8
O01820,C0445,9/7/2022,September,Q3,2022,Delivered,In-Store,Apple Pay,0.15,350.73,0,350.73,14
O01821,C0155,5/12/2022,May,Q2,2022,Returned,In-Store,Google Pay,0,173.47,0,173.47,
O01822,C0477,11/20/2023,November,Q4,2023,Returned,Mobile App,Apple Pay,0.15,533.91,0,533.91,
O01823,C0212,11/14/2022,November,Q4,2022,Pending,In-Store,Credit Card,0,1310.18,0,1310.18,
O01824,C0137,3/5/2023,March,Q1,2023,Delivered,In-Store,Debit Card,0.1,1336.45,0,1336.45,10
O01825,C0168,12/18/2022,December,Q4,2022,Cancelled,Online,Debit Card,0.1,190.08,0,190.08,
O01826,C0414,6/16/2023,June,Q2,2023,Delivered,Online,PayPal,0.2,112.97,0,112.97,9
O01827,C0106,4/10/2022,April,Q2,2022,Cancelled,Mobile App,Google Pay,0,637.2,0,637.2,
O01828,C0034,9/22/2022,September,Q3,2022,Returned,In-Store,Debit Card,0.15,1007.63,0,1007.63,
O01829,C0377,4/15/2022,April,Q2,2022,Delivered,Mobile App,PayPal,0,523.09,0,523.09,12
O01830,C0206,4/1/2022,April,Q2,2022,Returned,Online,PayPal,0.15,328.25,0,328.25,
O01831,C0115,2/9/2022,February,Q1,2022,Delivered,In-Store,PayPal,0,651.45,0,651.45,1
O01832,C0316,2/22/2023,February,Q1,2023,Cancelled,In-Store,PayPal,0.05,911.46,0,911.46,
O01833,C0380,7/8/2022,July,Q3,2022,Delivered,Online,Google Pay,0.2,272.12,0,272.12,3
O01834,C0029,3/3/2023,March,Q1,2023,Delivered,Mobile App,Credit Card,0,873.6,0,873.6,2
O01835,C0009,3/2/2022,March,Q1,2022,Delivered,In-Store,Debit Card,0.2,936.42,0,936.42,3
O01836,C0078,12/5/2023,December,Q4,2023,Pending,In-Store,Apple Pay,0,346.6,0,346.6,
O01837,C0292,1/26/2023,January,Q1,2023,Delivered,Mobile App,Debit Card,0.15,547.08,0,547.08,1
O01838,C0177,8/6/2023,August,Q3,2023,Delivered,In-Store,Apple Pay,0,563.77,0,563.77,3
O01839,C0075,2/1/2022,February,Q1,2022,Pending,In-Store,Google Pay,0,297.74,0,297.74,
O01840,C0131,7/15/2022,July,Q3,2022,Delivered,Mobile App,Google Pay,0,1324.13,0,1324.13,11
O01841,C0486,6/13/2023,June,Q2,2023,Delivered,Online,Credit Card,0,1119.46,0,1119.46,13
O01842,C0205,12/11/2023,December,Q4,2023,Delivered,Mobile App,Credit Card,0,1412.06,0,1412.06,12
O01843,C0133,7/29/2022,July,Q3,2022,Delivered,Online,PayPal,0.15,149.1,0,149.1,4
O01844,C0264,7/27/2023,July,Q3,2023,Pending,Online,PayPal,0.05,852.82,0,852.82,
O01845,C0012,4/1/2022,April,Q2,2022,Returned,Mobile App,Apple Pay,0,238.32,0,238.32,
O01846,C0142,11/13/2023,November,Q4,2023,Delivered,Mobile App,Google Pay,0,1335.93,0,1335.93,9
O01847,C0087,8/7/2023,August,Q3,2023,Cancelled,Online,Google Pay,0.15,1297.18,0,1297.18,
O01848,C0066,7/29/2023,July,Q3,2023,Delivered,Online,Apple Pay,0.05,635,0,635,3
O01849,C0337,2/8/2023,February,Q1,2023,Delivered,Mobile App,PayPal,0.2,1398.62,0,1398.62,6
O01850,C0397,11/11/2023,November,Q4,2023,Delivered,Mobile App,Debit Card,0.15,310.67,0,310.67,4
O01851,C0192,8/3/2022,August,Q3,2022,Delivered,Mobile App,Google Pay,0,504.69,0,504.69,11
O01852,C0483,3/9/2023,March,Q1,2023,Delivered,Online,Google Pay,0,1717.86,0,1717.86,14
O01853,C0295,5/2/2023,May,Q2,2023,Delivered,Online,Debit Card,0,1374.66,0,1374.66,9
O01854,C0359,9/30/2023,September,Q3,2023,Cancelled,Mobile App,Apple Pay,0,1709.22,0,1709.22,
O01855,C0430,10/30/2023,October,Q4,2023,Pending,Online,PayPal,0,327.04,0,327.04,
O01856,C0209,12/31/2022,December,Q4,2022,Delivered,In-Store,Apple Pay,0,1432.05,0,1432.05,13
O01857,C0026,8/3/2023,August,Q3,2023,Delivered,Mobile App,Debit Card,0,284.58,0,284.58,10
O01858,C0244,10/30/2023,October,Q4,2023,Delivered,In-Store,Debit Card,0,728.19,0,728.19,3
O01859,C0246,1/26/2023,January,Q1,2023,Delivered,Mobile App,Google Pay,0.2,886.92,0,886.92,4
O01860,C0466,11/4/2022,November,Q4,2022,Delivered,In-Store,Debit Card,0.05,203.16,0,203.16,7
O01861,C0205,5/13/2023,May,Q2,2023,Delivered,In-Store,PayPal,0,109.76,0,109.76,4
O01862,C0300,6/7/2022,June,Q2,2022,Delivered,Mobile App,Apple Pay,0.05,1876.7,0,1876.7,7
O01863,C0474,12/15/2023,December,Q4,2023,Delivered,Online,Google Pay,0.15,1091.41,0,1091.41,12
O01864,C0022,6/24/2022,June,Q2,2022,Delivered,In-Store,Debit Card,0.1,217.89,0,217.89,8
O01865,C0175,11/24/2022,November,Q4,2022,Delivered,Mobile App,Apple Pay,0,514.7,0,514.7,8
O01866,C0329,6/9/2023,June,Q2,2023,Cancelled,Online,Credit Card,0.05,1262.07,0,1262.07,
O01867,C0481,4/13/2022,April,Q2,2022,Pending,Online,PayPal,0,83.62,10.16,93.78,
O01868,C0142,11/3/2022,November,Q4,2022,Cancelled,Mobile App,Debit Card,0,543.96,0,543.96,
O01869,C0220,10/10/2022,October,Q4,2022,Returned,Mobile App,PayPal,0.15,437.82,0,437.82,
O01870,C0180,1/24/2023,January,Q1,2023,Delivered,Online,Credit Card,0,930.27,0,930.27,9
O01871,C0242,11/5/2023,November,Q4,2023,Delivered,In-Store,Apple Pay,0.2,1487.52,0,1487.52,5
O01872,C0443,4/26/2022,April,Q2,2022,Returned,In-Store,Google Pay,0.05,935.87,0,935.87,
O01873,C0237,4/11/2023,April,Q2,2023,Cancelled,Mobile App,PayPal,0,958.26,0,958.26,
O01874,C0248,5/17/2022,May,Q2,2022,Delivered,In-Store,Apple Pay,0.1,377.79,0,377.79,5
O01875,C0332,10/12/2023,October,Q4,2023,Cancelled,Online,Apple Pay,0.1,906.03,0,906.03,
O01876,C0188,1/17/2023,January,Q1,2023,Delivered,Mobile App,PayPal,0.05,914.07,0,914.07,3
O01877,C0404,6/28/2023,June,Q2,2023,Delivered,Mobile App,Apple Pay,0,925.29,0,925.29,8
O01878,C0053,9/15/2022,September,Q3,2022,Pending,Online,PayPal,0.15,953.56,0,953.56,
O01879,C0293,12/15/2022,December,Q4,2022,Returned,Online,PayPal,0,223.99,0,223.99,
O01880,C0237,1/27/2022,January,Q1,2022,Delivered,Online,Credit Card,0,1067.85,0,1067.85,13
O01881,C0054,3/25/2023,March,Q1,2023,Delivered,Online,Google Pay,0.2,277.62,0,277.62,1
O01882,C0251,7/11/2023,July,Q3,2023,Delivered,Mobile App,PayPal,0,1402.13,0,1402.13,8
O01883,C0206,11/25/2023,November,Q4,2023,Delivered,Mobile App,Apple Pay,0.05,690,0,690,10
O01884,C0209,2/16/2022,February,Q1,2022,Delivered,Online,Debit Card,0,1045.83,0,1045.83,2
O01885,C0140,7/14/2022,July,Q3,2022,Pending,In-Store,Debit Card,0.05,554.62,0,554.62,
O01886,C0117,3/19/2023,March,Q1,2023,Returned,In-Store,Apple Pay,0.15,1532.92,0,1532.92,
O01887,C0469,4/13/2023,April,Q2,2023,Delivered,Online,PayPal,0.1,291.76,0,291.76,3
O01888,C0486,11/17/2023,November,Q4,2023,Returned,Online,Google Pay,0,1199.37,0,1199.37,
O01889,C0490,7/20/2022,July,Q3,2022,Delivered,In-Store,Debit Card,0,420.41,0,420.41,13
O01890,C0329,7/14/2023,July,Q3,2023,Delivered,Mobile App,PayPal,0.05,532.82,0,532.82,12
O01891,C0110,7/5/2022,July,Q3,2022,Delivered,In-Store,PayPal,0,1208.17,0,1208.17,7
O01892,C0472,4/6/2023,April,Q2,2023,Delivered,In-Store,Debit Card,0,643.33,0,643.33,4
O01893,C0228,3/16/2023,March,Q1,2023,Delivered,Mobile App,PayPal,0.2,368.56,0,368.56,11
O01894,C0268,9/7/2022,September,Q3,2022,Returned,In-Store,PayPal,0,372.38,0,372.38,
O01895,C0107,2/3/2023,February,Q1,2023,Returned,Online,Google Pay,0.05,125.32,0,125.32,
O01896,C0465,5/10/2023,May,Q2,2023,Delivered,Online,Apple Pay,0.05,762.21,0,762.21,13
O01897,C0239,1/22/2023,January,Q1,2023,Delivered,Online,Apple Pay,0.05,734.79,0,734.79,3
O01898,C0491,4/7/2022,April,Q2,2022,Delivered,Online,PayPal,0.1,421.45,0,421.45,4
O01899,C0454,11/19/2023,November,Q4,2023,Delivered,In-Store,PayPal,0.2,510.14,0,510.14,2
O01900,C0302,9/20/2023,September,Q3,2023,Delivered,Online,PayPal,0.15,205.9,0,205.9,11
O01901,C0011,2/1/2023,February,Q1,2023,Delivered,Mobile App,Apple Pay,0.15,1141.77,0,1141.77,8
O01902,C0350,2/24/2022,February,Q1,2022,Delivered,In-Store,Google Pay,0.1,67.51,14.9,82.41,3
O01903,C0297,2/5/2023,February,Q1,2023,Delivered,Online,PayPal,0,1406.48,0,1406.48,7
O01904,C0408,1/4/2022,January,Q1,2022,Delivered,Online,Apple Pay,0.1,792.41,0,792.41,13
O01905,C0142,6/11/2023,June,Q2,2023,Delivered,Mobile App,Debit Card,0,405.54,0,405.54,13
O01906,C0258,11/2/2022,November,Q4,2022,Delivered,Online,Apple Pay,0,492.42,0,492.42,6
O01907,C0471,9/17/2022,September,Q3,2022,Returned,In-Store,Credit Card,0,1299.26,0,1299.26,
O01908,C0189,6/10/2023,June,Q2,2023,Delivered,Mobile App,PayPal,0.2,865.95,0,865.95,9
O01909,C0232,2/28/2022,February,Q1,2022,Delivered,Mobile App,PayPal,0.15,452.79,0,452.79,10
O01910,C0165,8/2/2022,August,Q3,2022,Pending,Online,Google Pay,0,734.2,0,734.2,
O01911,C0444,11/15/2023,November,Q4,2023,Delivered,Online,Apple Pay,0,1347.85,0,1347.85,13
O01912,C0122,2/15/2022,February,Q1,2022,Returned,Mobile App,PayPal,0.1,264.96,0,264.96,
O01913,C0060,1/1/2022,January,Q1,2022,Cancelled,Mobile App,Credit Card,0.1,882.9,0,882.9,
O01914,C0199,1/21/2022,January,Q1,2022,Cancelled,Mobile App,Apple Pay,0,795.58,0,795.58,
O01915,C0426,5/1/2022,May,Q2,2022,Delivered,Online,Apple Pay,0.1,327.12,0,327.12,8
O01916,C0186,10/24/2022,October,Q4,2022,Delivered,In-Store,Apple Pay,0,549.52,0,549.52,9
O01917,C0173,10/2/2022,October,Q4,2022,Returned,Mobile App,Credit Card,0.1,261.38,0,261.38,
O01918,C0271,12/24/2022,December,Q4,2022,Delivered,Online,Apple Pay,0.15,1059.35,0,1059.35,8
O01919,C0018,10/2/2023,October,Q4,2023,Pending,Online,Apple Pay,0.1,905.24,0,905.24,
O01920,C0240,8/27/2023,August,Q3,2023,Pending,Online,Credit Card,0,444.17,0,444.17,
O01921,C0306,3/6/2023,March,Q1,2023,Delivered,Online,Apple Pay,0.1,407.81,0,407.81,4
O01922,C0351,9/5/2022,September,Q3,2022,Delivered,Mobile App,Google Pay,0.1,481.4,0,481.4,7
O01923,C0012,2/15/2023,February,Q1,2023,Delivered,Mobile App,PayPal,0.15,681.96,0,681.96,7
O01924,C0314,12/19/2022,December,Q4,2022,Returned,In-Store,Apple Pay,0.1,398.82,0,398.82,
O01925,C0070,6/2/2023,June,Q2,2023,Returned,Online,Credit Card,0,1193.08,0,1193.08,
O01926,C0400,12/15/2022,December,Q4,2022,Delivered,Online,Google Pay,0.15,493.3,0,493.3,5
O01927,C0464,5/27/2022,May,Q2,2022,Delivered,Mobile App,Apple Pay,0.05,191.49,0,191.49,6
O01928,C0410,1/31/2022,January,Q1,2022,Delivered,Mobile App,Google Pay,0.15,774.67,0,774.67,2
O01929,C0128,3/18/2022,March,Q1,2022,Delivered,Online,Google Pay,0.15,950.82,0,950.82,13
O01930,C0248,6/13/2022,June,Q2,2022,Returned,Online,PayPal,0.2,1366.78,0,1366.78,
O01931,C0154,4/28/2022,April,Q2,2022,Delivered,Mobile App,Debit Card,0.2,992.79,0,992.79,3
O01932,C0270,5/15/2023,May,Q2,2023,Delivered,Online,Debit Card,0,940.89,0,940.89,6
O01933,C0485,10/6/2022,October,Q4,2022,Delivered,In-Store,Google Pay,0.05,134.15,0,134.15,1
O01934,C0445,10/3/2022,October,Q4,2022,Delivered,Mobile App,Apple Pay,0,966.66,0,966.66,14
O01935,C0027,8/24/2022,August,Q3,2022,Delivered,Online,Google Pay,0.2,1566.88,0,1566.88,12
O01936,C0285,8/10/2022,August,Q3,2022,Delivered,Online,Credit Card,0.2,713.07,0,713.07,12
O01937,C0340,6/29/2023,June,Q2,2023,Delivered,Mobile App,Apple Pay,0,1210.04,0,1210.04,14
O01938,C05,5/10/2023,May,Q2,2023,Delivered,Mobile App,Debit Card,0,259.77,0,259.77,3
O01939,C0282,12/28/2022,December,Q4,2022,Returned,Mobile App,Debit Card,0.1,434.7,0,434.7,
O01940,C0387,5/4/2023,May,Q2,2023,Delivered,Mobile App,Credit Card,0,744.32,0,744.32,11
O01941,C0228,3/27/2022,March,Q1,2022,Delivered,Online,Apple Pay,0,670.72,0,670.72,14
O01942,C0122,8/20/2023,August,Q3,2023,Delivered,Online,Debit Card,0,880.86,0,880.86,4
O01943,C0389,10/24/2023,October,Q4,2023,Pending,Online,Debit Card,0.2,1418.15,0,1418.15,
O01944,C0254,6/18/2022,June,Q2,2022,Delivered,Online,Credit Card,0,1265.28,0,1265.28,9
O01945,C0332,1/20/2022,January,Q1,2022,Delivered,In-Store,Apple Pay,0.1,709.11,0,709.11,2
O01946,C0215,12/17/2023,December,Q4,2023,Pending,Mobile App,Apple Pay,0.05,1144.53,0,1144.53,
O01947,C0134,9/1/2023,September,Q3,2023,Delivered,Mobile App,Apple Pay,0.2,255.41,0,255.41,14
O01948,C0323,3/2/2022,March,Q1,2022,Delivered,Mobile App,Apple Pay,0,802.32,0,802.32,13
O01949,C0236,7/8/2022,July,Q3,2022,Delivered,In-Store,Credit Card,0,312.43,0,312.43,11
O01950,C0034,6/19/2023,June,Q2,2023,Delivered,Mobile App,Debit Card,0,1255.21,0,1255.21,10
O01951,C0276,10/15/2023,October,Q4,2023,Delivered,Mobile App,Apple Pay,0.15,267.04,0,267.04,4
O01952,C0442,9/2/2023,September,Q3,2023,Delivered,Mobile App,Apple Pay,0.2,119.7,0,119.7,8
O01953,C0374,8/30/2022,August,Q3,2022,Delivered,Online,Credit Card,0.15,813.66,0,813.66,2
O01954,C0443,10/23/2023,October,Q4,2023,Cancelled,Mobile App,Apple Pay,0.1,538.22,0,538.22,
O01955,C0091,10/19/2023,October,Q4,2023,Delivered,Online,Google Pay,0.05,948.69,0,948.69,8
O01956,C0487,1/8/2023,January,Q1,2023,Returned,Mobile App,Debit Card,0,684.7,0,684.7,
O01957,C0379,11/19/2023,November,Q4,2023,Delivered,Mobile App,Google Pay,0.05,367.94,0,367.94,4
O01958,C0424,6/8/2023,June,Q2,2023,Returned,Mobile App,Credit Card,0.05,283.46,0,283.46,
O01959,C0128,10/7/2023,October,Q4,2023,Delivered,Mobile App,Debit Card,0.05,330.08,0,330.08,5
O01960,C0012,10/11/2023,October,Q4,2023,Returned,Online,Debit Card,0,530.32,0,530.32,
O01961,C0128,5/16/2022,May,Q2,2022,Delivered,Online,Apple Pay,0.15,785.1,0,785.1,11
O01962,C0358,2/23/2022,February,Q1,2022,Delivered,Mobile App,PayPal,0,742.08,0,742.08,14
O01963,C0045,5/15/2022,May,Q2,2022,Returned,Mobile App,Credit Card,0.05,831.27,0,831.27,
O01964,C0367,8/17/2022,August,Q3,2022,Cancelled,Online,Google Pay,0.15,1060.31,0,1060.31,
O01965,C0458,2/6/2023,February,Q1,2023,Returned,Mobile App,Google Pay,0.15,899.12,0,899.12,
O01966,C0344,11/17/2023,November,Q4,2023,Delivered,Mobile App,PayPal,0,970.54,0,970.54,1
O01967,C0161,9/14/2023,September,Q3,2023,Delivered,Online,Google Pay,0.05,1541.8,0,1541.8,1
O01968,C0056,2/15/2022,February,Q1,2022,Cancelled,Online,Credit Card,0.2,422.13,0,422.13,
O01969,C0308,6/2/2022,June,Q2,2022,Delivered,Mobile App,Google Pay,0,1204.27,0,1204.27,8
O01970,C0363,7/3/2023,July,Q3,2023,Delivered,Mobile App,PayPal,0.05,1129.69,0,1129.69,7
O01971,C0389,7/25/2023,July,Q3,2023,Delivered,Online,Debit Card,0.1,1111.42,0,1111.42,3
O01972,C0422,1/2/2022,January,Q1,2022,Cancelled,Online,Debit Card,0.15,297.22,0,297.22,
O01973,C0181,3/7/2023,March,Q1,2023,Delivered,Online,Google Pay,0,1011.77,0,1011.77,10
O01974,C0322,8/7/2023,August,Q3,2023,Delivered,In-Store,PayPal,0,962.99,0,962.99,5
O01975,C0289,2/6/2022,February,Q1,2022,Delivered,Mobile App,Google Pay,0.15,562.95,0,562.95,7
O01976,C0024,12/26/2022,December,Q4,2022,Delivered,Mobile App,PayPal,0,562.51,0,562.51,12
O01977,C0017,5/18/2022,May,Q2,2022,Delivered,Online,PayPal,0.2,646.8,0,646.8,2
O01978,C0194,5/23/2023,May,Q2,2023,Delivered,Mobile App,Debit Card,0.2,1099.01,0,1099.01,11
O01979,C0030,5/22/2022,May,Q2,2022,Cancelled,In-Store,PayPal,0,926.45,0,926.45,
O01980,C0341,8/1/2023,August,Q3,2023,Pending,Online,Apple Pay,0,588.92,0,588.92,
O01981,C0050,2/6/2023,February,Q1,2023,Delivered,Mobile App,PayPal,0,639,0,639,10
O01982,C0041,10/26/2022,October,Q4,2022,Delivered,Mobile App,Google Pay,0,631.77,0,631.77,2
O01983,C0225,8/5/2023,August,Q3,2023,Delivered,In-Store,Apple Pay,0.2,963.34,0,963.34,3
O01984,C0173,6/8/2022,June,Q2,2022,Delivered,Online,Credit Card,0,1239.95,0,1239.95,8
O01985,C0437,4/15/2022,April,Q2,2022,Delivered,Online,PayPal,0.1,703.21,0,703.21,13
O01986,C0442,6/4/2023,June,Q2,2023,Delivered,Online,Apple Pay,0.05,83.65,12.02,95.67,14
O01987,C0093,8/11/2022,August,Q3,2022,Pending,Mobile App,Google Pay,0,950.89,0,950.89,
O01988,C0286,1/26/2023,January,Q1,2023,Delivered,Online,PayPal,0,1223.34,0,1223.34,5
O01989,C0156,6/9/2022,June,Q2,2022,Delivered,Mobile App,PayPal,0.15,168.32,0,168.32,9
O01990,C0279,2/7/2023,February,Q1,2023,Delivered,Mobile App,Apple Pay,0,658.52,0,658.52,2
O01991,C0429,4/23/2022,April,Q2,2022,Delivered,Online,Apple Pay,0.15,73.13,11.82,84.95,10
O01992,C0391,9/12/2022,September,Q3,2022,Delivered,Online,Credit Card,0,1318.74,0,1318.74,14
O01993,C0486,1/23/2023,January,Q1,2023,Cancelled,Online,Apple Pay,0.1,121.91,0,121.91,
O01994,C0113,9/26/2022,September,Q3,2022,Cancelled,Online,Debit Card,0.2,200.7,0,200.7,
O01995,C0057,7/30/2023,July,Q3,2023,Cancelled,Online,PayPal,0,269.85,0,269.85,
O01996,C0081,11/19/2022,November,Q4,2022,Pending,Mobile App,Credit Card,0,394.86,0,394.86,
O01997,C0258,1/5/2023,January,Q1,2023,Delivered,Mobile App,PayPal,0.2,773.65,0,773.65,2
O01998,C0135,12/29/2022,December,Q4,2022,Cancelled,In-Store,Apple Pay,0,1100.3,0,1100.3,
O01999,C0110,4/6/2023,April,Q2,2023,Cancelled,Mobile App,Google Pay,0.1,600.34,0,600.34,
O020,C0202,9/22/2023,September,Q3,2023,Delivered,Mobile App,Apple Pay,0,672.44,0,672.44,4
