item_id,order_id,product_id,product_name,brand,category,size,quantity,unit_price,discount_pct,discount_amount,line_total
I04576,O01836,P0167,Clarks Casual Classic,Clarks,Casual,45,2,173.3,0,0.00,346.6
I04577,O01837,P0070,Reebok Boots Pro,Reebok,Boots,37,3,172.11,0.15,25.82,438.87
I04578,O01837,P0128,Timberland Running Classic,Timberland,Running,36,3,42.43,0.15,6.36,108.21
I04579,O01838,P0034,Adidas Boots Classic,Adidas,Boots,43,3,154.8,0,0.00,464.4
I04580,O01838,P0142,Timberland Boots Classic,Timberland,Boots,39,1,99.37,0,0.00,99.37
I04581,O01839,P0158,Skechers Sandals Pro,Skechers,Sandals,38,2,148.87,0,0.00,297.74
I04582,O01840,P0023,Adidas Casual Classic,Adidas,Casual,36,3,87.26,0,0.00,261.78
I04583,O01840,P0076,New Balance Casual Pro,New Balance,Casual,44,2,73.12,0,0.00,146.24
I04584,O01840,P0086,New Balance Sandals Classic,New Balance,Sandals,36,3,143.9,0,0.00,431.7
I04585,O01840,P0048,Puma Sports Classic,Puma,Sports,38,3,161.47,0,0.00,484.41
I04586,O01841,P0142,Timberland Boots Classic,Timberland,Boots,36,2,99.37,0,0.00,198.74
I04587,O01841,P0008,Nike Formal Pro,Nike,Formal,41,2,107,0,0.00,214
I04588,O01841,P0045,Puma Formal Pro,Puma,Formal,43,2,233.45,0,0.00,466.9
I04589,O01841,P0047,Puma Sports Pro,Puma,Sports,43,2,119.91,0,0.00,239.82
I04590,O01842,P0022,Adidas Casual Pro,Adidas,Casual,45,3,95.55,0,0.00,286.65
I04591,O01842,P0163,Clarks Running Classic,Clarks,Running,41,3,291.91,0,0.00,875.73
I04592,O01842,P0129,Timberland Running Classic,Timberland,Running,42,2,124.84,0,0.00,249.68
I04593,O01843,P0091,Vans Running Pro,Vans,Running,38,2,87.71,0.15,13.16,149.1
I04594,O01844,P0179,Clarks Boots Pro,Clarks,Boots,39,1,89.95,0.05,4.50,85.45
I04595,O01844,P0158,Skechers Sandals Pro,Skechers,Sandals,36,2,148.87,0.05,7.44,282.86
I04596,O01844,P0160,Skechers Boots Classic,Skechers,Boots,38,2,189.44,0.05,9.47,359.94
I04597,O01844,P0061,Reebok Formal Pro,Reebok,Formal,45,1,131.13,0.05,6.56,124.57
I04598,O01845,P0072,Reebok Boots Pro,Reebok,Boots,45,2,119.16,0,0.00,238.32
I04599,O01846,P0055,Reebok Running Pro,Reebok,Running,37,2,140.18,0,0.00,280.36
I04600,O01846,P0131,Timberland Casual Classic,Timberland,Casual,40,3,161.61,0,0.00,484.83
I04601,O01846,P0005,Nike Casual Classic,Nike,Casual,45,3,111.2,0,0.00,333.6
I04602,O01846,P0054,Puma Boots Classic,Puma,Boots,39,2,118.57,0,0.00,237.14
I04603,O01847,P0032,Adidas Sandals Pro,Adidas,Sandals,36,3,240.85,0.15,36.13,614.16
I04604,O01847,P0067,Reebok Sandals Pro,Reebok,Sandals,39,2,202.47,0.15,30.37,344.2
I04605,O01847,P0118,Converse Sports Pro,Converse,Sports,43,2,199.3,0.15,29.90,338.82
I04606,O01848,P0056,Reebok Running Classic,Reebok,Running,45,1,256.82,0.05,12.84,243.98
I04607,O01848,P0164,Clarks Running Classic,Clarks,Running,39,2,205.8,0.05,10.29,391.02
I04608,O01849,P0131,Timberland Casual Classic,Timberland,Casual,42,3,161.61,0.2,32.32,387.87
I04609,O01849,P0133,Timberland Formal Pro,Timberland,Formal,42,2,53.38,0.2,10.68,85.4
I04610,O01849,P0104,Vans Sandals Pro,Vans,Sandals,38,3,223.99,0.2,44.80,537.57
I04611,O01849,P0161,Skechers Boots Pro,Skechers,Boots,38,3,161.57,0.2,32.31,387.78
I04612,O01850,P0138,Timberland Sports Pro,Timberland,Sports,44,1,236.86,0.15,35.53,201.33
I04613,O01850,P0001,Nike Running Classic,Nike,Running,38,1,128.64,0.15,19.30,109.34
I04614,O01851,P0110,Converse Running Classic,Converse,Running,40,3,168.23,0,0.00,504.69
I04615,O01852,P0157,Skechers Sandals Pro,Skechers,Sandals,39,3,256.94,0,0.00,770.82
I04616,O01852,P0103,Vans Sandals Pro,Vans,Sandals,40,2,131.97,0,0.00,263.94
I04617,O01852,P0072,Reebok Boots Pro,Reebok,Boots,40,3,119.16,0,0.00,357.48
I04618,O01852,P0083,New Balance Sports Pro,New Balance,Sports,41,3,108.54,0,0.00,325.62
I04619,O01853,P0163,Clarks Running Classic,Clarks,Running,41,2,291.91,0,0.00,583.82
I04620,O01853,P0052,Puma Boots Classic,Puma,Boots,41,2,135.35,0,0.00,270.7
I04621,O01853,P0021,Adidas Running Classic,Adidas,Running,38,3,173.38,0,0.00,520.14
I04622,O01854,P0023,Adidas Casual Classic,Adidas,Casual,44,2,87.26,0,0.00,174.52
I04623,O01854,P0176,Clarks Sandals Classic,Clarks,Sandals,38,2,242.24,0,0.00,484.48
I04624,O01854,P0017,Nike Boots Pro,Nike,Boots,43,2,233.2,0,0.00,466.4
I04625,O01854,P0163,Clarks Running Classic,Clarks,Running,37,2,291.91,0,0.00,583.82
I04626,O01855,P0058,Reebok Casual Classic,Reebok,Casual,45,2,163.52,0,0.00,327.04
I04627,O01856,P0029,Adidas Sports Pro,Adidas,Sports,44,2,218.62,0,0.00,437.24
I04628,O01856,P0157,Skechers Sandals Pro,Skechers,Sandals,42,3,256.94,0,0.00,770.82
I04629,O01856,P0104,Vans Sandals Pro,Vans,Sandals,36,1,223.99,0,0.00,223.99
I04630,O01857,P0029,Adidas Sports Pro,Adidas,Sports,36,1,218.62,0,0.00,218.62
I04631,O01857,P0102,Vans Sports Classic,Vans,Sports,41,1,65.96,0,0.00,65.96
I04632,O01858,P0135,Timberland Formal Classic,Timberland,Formal,39,3,163.29,0,0.00,489.87
I04633,O01858,P0072,Reebok Boots Pro,Reebok,Boots,45,2,119.16,0,0.00,238.32
I04634,O01859,P0066,Reebok Sports Pro,Reebok,Sports,37,1,120.88,0.2,24.18,96.7
I04635,O01859,P0112,Converse Casual Pro,Converse,Casual,44,3,243.69,0.2,48.74,584.85
I04636,O01859,P0168,Clarks Casual Classic,Clarks,Casual,40,1,162.07,0.2,32.41,129.66
I04637,O01859,P0178,Clarks Boots Pro,Clarks,Boots,39,1,94.64,0.2,18.93,75.71
I04638,O01860,P0062,Reebok Formal Classic,Reebok,Formal,44,2,106.93,0.05,5.35,203.16
I04639,O01861,P0107,Vans Boots Classic,Vans,Boots,41,1,109.76,0,0.00,109.76
I04640,O01862,P0069,Reebok Sandals Classic,Reebok,Sandals,43,1,252.72,0.05,12.64,240.08
I04641,O01862,P0104,Vans Sandals Pro,Vans,Sandals,36,1,223.99,0.05,11.20,212.79
I04642,O01862,P0163,Clarks Running Classic,Clarks,Running,41,3,291.91,0.05,14.60,831.93
I04643,O01862,P0180,Clarks Boots Pro,Clarks,Boots,39,3,207.68,0.05,10.38,591.9
I04644,O01863,P0040,Puma Casual Pro,Puma,Casual,43,2,248.81,0.15,37.32,422.98
I04645,O01863,P0136,Timberland Sports Classic,Timberland,Sports,38,3,105.48,0.15,15.82,268.98
I04646,O01863,P0090,New Balance Boots Pro,New Balance,Boots,41,3,156.65,0.15,23.50,399.45
I04647,O01864,P0063,Reebok Formal Classic,Reebok,Formal,43,1,242.1,0.1,24.21,217.89
I04648,O01865,P0107,Vans Boots Classic,Vans,Boots,45,1,109.76,0,0.00,109.76
I04649,O01865,P0067,Reebok Sandals Pro,Reebok,Sandals,42,2,202.47,0,0.00,404.94
I04650,O01866,P0144,Timberland Boots Pro,Timberland,Boots,41,2,119.7,0.05,5.99,227.42
I04651,O01866,P0157,Skechers Sandals Pro,Skechers,Sandals,45,1,256.94,0.05,12.85,244.09
I04652,O01866,P0006,Nike Casual Pro,Nike,Casual,45,3,277.39,0.05,13.87,790.56
I04653,O01867,P0018,Nike Boots Classic,Nike,Boots,45,1,83.62,0,0.00,83.62
I04654,O01868,P0053,Puma Boots Classic,Puma,Boots,37,3,181.32,0,0.00,543.96
I04655,O01869,P0147,Skechers Running Classic,Skechers,Running,43,2,75.81,0.15,11.37,128.88
I04656,O01869,P0122,Converse Sandals Classic,Converse,Sandals,42,2,181.73,0.15,27.26,308.94
I04657,O01870,P0084,New Balance Sports Pro,New Balance,Sports,39,2,34.31,0,0.00,68.62
I04658,O01870,P0078,New Balance Casual Pro,New Balance,Casual,40,3,201.57,0,0.00,604.71
I04659,O01870,P0157,Skechers Sandals Pro,Skechers,Sandals,42,1,256.94,0,0.00,256.94
I04660,O01871,P0145,Skechers Running Classic,Skechers,Running,40,3,149.19,0.2,29.84,358.05
I04661,O01871,P0045,Puma Formal Pro,Puma,Formal,36,3,233.45,0.2,46.69,560.28
I04662,O01871,P0037,Puma Running Classic,Puma,Running,42,2,162.79,0.2,32.56,260.46
I04663,O01871,P0001,Nike Running Classic,Nike,Running,39,3,128.64,0.2,25.73,308.73
I04664,O01872,P0120,Converse Sports Pro,Converse,Sports,36,3,206.17,0.05,10.31,587.58
I04665,O01872,P0032,Adidas Sandals Pro,Adidas,Sandals,37,1,240.85,0.05,12.04,228.81
I04666,O01872,P0014,Nike Sandals Classic,Nike,Sandals,40,2,62.88,0.05,3.14,119.48
I04667,O01873,P0170,Clarks Formal Pro,Clarks,Formal,40,3,135.46,0,0.00,406.38
I04668,O01873,P0019,Adidas Running Classic,Adidas,Running,44,3,183.96,0,0.00,551.88
I04669,O01874,P0087,New Balance Sandals Pro,New Balance,Sandals,37,2,143.9,0.1,14.39,259.02
I04670,O01874,P0103,Vans Sandals Pro,Vans,Sandals,41,1,131.97,0.1,13.20,118.77
I04671,O01875,P0085,New Balance Sandals Classic,New Balance,Sandals,45,1,211.95,0.1,21.20,190.75
I04672,O01875,P0167,Clarks Casual Classic,Clarks,Casual,41,3,173.3,0.1,17.33,467.91
I04673,O01875,P0096,Vans Casual Classic,Vans,Casual,39,1,68.69,0.1,6.87,61.82
I04674,O01875,P0120,Converse Sports Pro,Converse,Sports,44,1,206.17,0.1,20.62,185.55
I04675,O01876,P0154,Skechers Sports Pro,Skechers,Sports,44,2,170.08,0.05,8.50,323.16
I04676,O01876,P0078,New Balance Casual Pro,New Balance,Casual,42,1,201.57,0.05,10.08,191.49
I04677,O01876,P0125,Converse Boots Pro,Converse,Boots,36,2,210.22,0.05,10.51,399.42
I04678,O01877,P0062,Reebok Formal Classic,Reebok,Formal,40,3,106.93,0,0.00,320.79
I04679,O01877,P0055,Reebok Running Pro,Reebok,Running,36,2,140.18,0,0.00,280.36
I04680,O01877,P0168,Clarks Casual Classic,Clarks,Casual,36,2,162.07,0,0.00,324.14
I04681,O01878,P0127,Timberland Running Pro,Timberland,Running,39,3,163.31,0.15,24.50,416.43
I04682,O01878,P0172,Clarks Sports Classic,Clarks,Sports,37,2,36.09,0.15,5.41,61.36
I04683,O01878,P0152,Skechers Formal Classic,Skechers,Formal,41,3,136.34,0.15,20.45,347.67
I04684,O01878,P0126,Converse Boots Classic,Converse,Boots,41,3,50.24,0.15,7.54,128.1
I04685,O01879,P0104,Vans Sandals Pro,Vans,Sandals,37,1,223.99,0,0.00,223.99
I04686,O01880,P0118,Converse Sports Pro,Converse,Sports,36,3,199.3,0,0.00,597.9
I04687,O01880,P0090,New Balance Boots Pro,New Balance,Boots,36,3,156.65,0,0.00,469.95
I04688,O01881,P0166,Clarks Casual Pro,Clarks,Casual,45,2,173.51,0.2,34.70,277.62
I04689,O01882,P0175,Clarks Sandals Pro,Clarks,Sandals,41,1,232.79,0,0.00,232.79
I04690,O01882,P0026,Adidas Formal Pro,Adidas,Formal,39,3,75.01,0,0.00,225.03
I04691,O01882,P0102,Vans Sports Classic,Vans,Sports,44,3,65.96,0,0.00,197.88
I04692,O01882,P0040,Puma Casual Pro,Puma,Casual,42,3,248.81,0,0.00,746.43
I04693,O01883,P0062,Reebok Formal Classic,Reebok,Formal,41,3,106.93,0.05,5.35,304.74
I04694,O01883,P0095,Vans Casual Classic,Vans,Casual,44,3,135.18,0.05,6.76,385.26
I04695,O01884,P0137,Timberland Sports Classic,Timberland,Sports,39,1,152.46,0,0.00,152.46
I04696,O01884,P0138,Timberland Sports Pro,Timberland,Sports,41,1,236.86,0,0.00,236.86
I04697,O01884,P0055,Reebok Running Pro,Reebok,Running,39,1,140.18,0,0.00,140.18
I04698,O01884,P0070,Reebok Boots Pro,Reebok,Boots,36,3,172.11,0,0.00,516.33
I04699,O01885,P0163,Clarks Running Classic,Clarks,Running,45,2,291.91,0.05,14.60,554.62
I04700,O01886,P0146,Skechers Running Pro,Skechers,Running,40,3,223.18,0.15,33.48,569.1
I04701,O01886,P0106,Vans Boots Pro,Vans,Boots,36,3,101.39,0.15,15.21,258.54
I04702,O01886,P0114,Converse Casual Pro,Converse,Casual,36,1,130.14,0.15,19.52,110.62
I04703,O01886,P0017,Nike Boots Pro,Nike,Boots,36,3,233.2,0.15,34.98,594.66
I04704,O01887,P0040,Puma Casual Pro,Puma,Casual,44,1,248.81,0.1,24.88,223.93
I04705,O01887,P0100,Vans Sports Pro,Vans,Sports,41,1,75.37,0.1,7.54,67.83
I04706,O01888,P0018,Nike Boots Classic,Nike,Boots,42,2,83.62,0,0.00,167.24
I04707,O01888,P0037,Puma Running Classic,Puma,Running,37,3,162.79,0,0.00,488.37
I04708,O01888,P0130,Timberland Casual Classic,Timberland,Casual,38,1,145.21,0,0.00,145.21
I04709,O01888,P0134,Timberland Formal Classic,Timberland,Formal,38,3,132.85,0,0.00,398.55
I04710,O01889,P0041,Puma Casual Classic,Puma,Casual,37,1,103.61,0,0.00,103.61
I04711,O01889,P0097,Vans Formal Classic,Vans,Formal,43,3,105.6,0,0.00,316.8
I04712,O01890,P0082,New Balance Sports Classic,New Balance,Sports,40,2,231.91,0.05,11.60,440.62
I04713,O01890,P0116,Converse Formal Pro,Converse,Formal,41,2,48.53,0.05,2.43,92.2
I04714,O01891,P0029,Adidas Sports Pro,Adidas,Sports,44,3,218.62,0,0.00,655.86
I04715,O01891,P0134,Timberland Formal Classic,Timberland,Formal,41,3,132.85,0,0.00,398.55
I04716,O01891,P0025,Adidas Formal Classic,Adidas,Formal,39,1,153.76,0,0.00,153.76
I04717,O01892,P0053,Puma Boots Classic,Puma,Boots,44,3,181.32,0,0.00,543.96
I04718,O01892,P0142,Timberland Boots Classic,Timberland,Boots,45,1,99.37,0,0.00,99.37
I04719,O01893,P0128,Timberland Running Classic,Timberland,Running,38,2,42.43,0.2,8.49,67.88
I04720,O01893,P0021,Adidas Running Classic,Adidas,Running,36,1,173.38,0.2,34.68,138.7
I04721,O01893,P0067,Reebok Sandals Pro,Reebok,Sandals,40,1,202.47,0.2,40.49,161.98
I04722,O01894,P0025,Adidas Formal Classic,Adidas,Formal,43,1,153.76,0,0.00,153.76
I04723,O01894,P0029,Adidas Sports Pro,Adidas,Sports,44,1,218.62,0,0.00,218.62
I04724,O01895,P0102,Vans Sports Classic,Vans,Sports,43,2,65.96,0.05,3.30,125.32
I04725,O01896,P0028,Adidas Sports Classic,Adidas,Sports,39,3,267.44,0.05,13.37,762.21
I04726,O01897,P0168,Clarks Casual Classic,Clarks,Casual,37,3,162.07,0.05,8.10,461.91
I04727,O01897,P0124,Converse Boots Pro,Converse,Boots,42,3,95.75,0.05,4.79,272.88
I04728,O01898,P0135,Timberland Formal Classic,Timberland,Formal,40,1,163.29,0.1,16.33,146.96
I04729,O01898,P0133,Timberland Formal Pro,Timberland,Formal,44,1,53.38,0.1,5.34,48.04
I04730,O01898,P0102,Vans Sports Classic,Vans,Sports,45,2,65.96,0.1,6.60,118.72
I04731,O01898,P0144,Timberland Boots Pro,Timberland,Boots,36,1,119.7,0.1,11.97,107.73
I04732,O01899,P0103,Vans Sandals Pro,Vans,Sandals,42,3,131.97,0.2,26.39,316.74
I04733,O01899,P0066,Reebok Sports Pro,Reebok,Sports,40,2,120.88,0.2,24.18,193.4
I04734,O01900,P0176,Clarks Sandals Classic,Clarks,Sandals,45,1,242.24,0.15,36.34,205.9
I04735,O01901,P0004,Nike Casual Pro,Nike,Casual,41,1,237.18,0.15,35.58,201.6
I04736,O01901,P0059,Reebok Casual Pro,Reebok,Casual,37,3,267.44,0.15,40.12,681.96
I04737,O01901,P0077,New Balance Casual Pro,New Balance,Casual,45,3,101.26,0.15,15.19,258.21
I04738,O01902,P0026,Adidas Formal Pro,Adidas,Formal,42,1,75.01,0.1,7.50,67.51
I04739,O01903,P0031,Adidas Sandals Classic,Adidas,Sandals,39,3,137.65,0,0.00,412.95
I04740,O01903,P0086,New Balance Sandals Classic,New Balance,Sandals,42,3,143.9,0,0.00,431.7
I04741,O01903,P0064,Reebok Sports Pro,Reebok,Sports,38,3,131.53,0,0.00,394.59
I04742,O01903,P0018,Nike Boots Classic,Nike,Boots,38,2,83.62,0,0.00,167.24
I04743,O01904,P0007,Nike Formal Classic,Nike,Formal,44,3,186.68,0.1,18.67,504.03
I04744,O01904,P0141,Timberland Sandals Pro,Timberland,Sandals,41,2,160.21,0.1,16.02,288.38
I04745,O01905,P0095,Vans Casual Classic,Vans,Casual,39,3,135.18,0,0.00,405.54
I04746,O01906,P0115,Converse Formal Pro,Converse,Formal,37,2,139.28,0,0.00,278.56
I04747,O01906,P0062,Reebok Formal Classic,Reebok,Formal,40,2,106.93,0,0.00,213.86
I04748,O01907,P0042,Puma Casual Classic,Puma,Casual,38,1,49.88,0,0.00,49.88
I04749,O01907,P0021,Adidas Running Classic,Adidas,Running,39,3,173.38,0,0.00,520.14
I04750,O01907,P0078,New Balance Casual Pro,New Balance,Casual,37,1,201.57,0,0.00,201.57
I04751,O01907,P0013,Nike Sandals Pro,Nike,Sandals,41,3,175.89,0,0.00,527.67
I04752,O01908,P0155,Skechers Sports Pro,Skechers,Sports,37,2,180.37,0.2,36.07,288.6
I04753,O01908,P0117,Converse Formal Pro,Converse,Formal,36,2,160.02,0.2,32.00,256.04
I04754,O01908,P0026,Adidas Formal Pro,Adidas,Formal,36,1,75.01,0.2,15.00,60.01
I04755,O01908,P0127,Timberland Running Pro,Timberland,Running,42,2,163.31,0.2,32.66,261.3
I04756,O01909,P0098,Vans Formal Classic,Vans,Formal,42,1,104.27,0.15,15.64,88.63
I04757,O01909,P0002,Nike Running Classic,Nike,Running,44,2,108.24,0.15,16.24,184
I04758,O01909,P0085,New Balance Sandals Classic,New Balance,Sandals,44,1,211.95,0.15,31.79,180.16
I04759,O01910,P0030,Adidas Sports Pro,Adidas,Sports,42,2,169.08,0,0.00,338.16
I04760,O01910,P0143,Timberland Boots Classic,Timberland,Boots,43,2,198.02,0,0.00,396.04
I04761,O01911,P0058,Reebok Casual Classic,Reebok,Casual,45,3,163.52,0,0.00,490.56
I04762,O01911,P0080,New Balance Formal Pro,New Balance,Formal,43,3,197.43,0,0.00,592.29
I04763,O01911,P0084,New Balance Sports Pro,New Balance,Sports,39,3,34.31,0,0.00,102.93
I04764,O01911,P0168,Clarks Casual Classic,Clarks,Casual,43,1,162.07,0,0.00,162.07
I04765,O01912,P0108,Vans Boots Pro,Vans,Boots,43,2,98.67,0.1,9.87,177.6
I04766,O01912,P0116,Converse Formal Pro,Converse,Formal,41,2,48.53,0.1,4.85,87.36
I04767,O01913,P0078,New Balance Casual Pro,New Balance,Casual,39,3,201.57,0.1,20.16,544.23
I04768,O01913,P0180,Clarks Boots Pro,Clarks,Boots,44,1,207.68,0.1,20.77,186.91
I04769,O01913,P0113,Converse Casual Classic,Converse,Casual,41,1,168.62,0.1,16.86,151.76
I04770,O01914,P0117,Converse Formal Pro,Converse,Formal,45,2,160.02,0,0.00,320.04
I04771,O01914,P0153,Skechers Formal Classic,Skechers,Formal,40,3,130.96,0,0.00,392.88
I04772,O01914,P0150,Skechers Casual Classic,Skechers,Casual,42,2,41.33,0,0.00,82.66
I04773,O01915,P0122,Converse Sandals Classic,Converse,Sandals,40,2,181.73,0.1,18.17,327.12
I04774,O01916,P0132,Timberland Casual Pro,Timberland,Casual,38,1,91.12,0,0.00,91.12
I04775,O01916,P0145,Skechers Running Classic,Skechers,Running,45,2,149.19,0,0.00,298.38
I04776,O01916,P0117,Converse Formal Pro,Converse,Formal,40,1,160.02,0,0.00,160.02
I04777,O01917,P0130,Timberland Casual Classic,Timberland,Casual,42,2,145.21,0.1,14.52,261.38
I04778,O01918,P0152,Skechers Formal Classic,Skechers,Formal,42,3,136.34,0.15,20.45,347.67
I04779,O01918,P0153,Skechers Formal Classic,Skechers,Formal,39,1,130.96,0.15,19.64,111.32
I04780,O01918,P0047,Puma Sports Pro,Puma,Sports,38,3,119.91,0.15,17.99,305.76
I04781,O01918,P0167,Clarks Casual Classic,Clarks,Casual,44,2,173.3,0.15,26.00,294.6
I04782,O01919,P0096,Vans Casual Classic,Vans,Casual,45,1,68.69,0.1,6.87,61.82
I04783,O01919,P0120,Converse Sports Pro,Converse,Sports,42,3,206.17,0.1,20.62,556.65
I04784,O01919,P0011,Nike Sports Pro,Nike,Sports,42,1,156.57,0.1,15.66,140.91
I04785,O01919,P0168,Clarks Casual Classic,Clarks,Casual,43,1,162.07,0.1,16.21,145.86
I04786,O01920,P0113,Converse Casual Classic,Converse,Casual,37,2,168.62,0,0.00,337.24
I04787,O01920,P0062,Reebok Formal Classic,Reebok,Formal,44,1,106.93,0,0.00,106.93
I04788,O01921,P0168,Clarks Casual Classic,Clarks,Casual,39,2,162.07,0.1,16.21,291.72
I04789,O01921,P0043,Puma Formal Pro,Puma,Formal,39,1,128.99,0.1,12.90,116.09
I04790,O01922,P0059,Reebok Casual Pro,Reebok,Casual,40,2,267.44,0.1,26.74,481.4
I04791,O01923,P0059,Reebok Casual Pro,Reebok,Casual,36,3,267.44,0.15,40.12,681.96
I04792,O01924,P0101,Vans Sports Classic,Vans,Sports,45,1,226.05,0.1,22.61,203.44
I04793,O01924,P0083,New Balance Sports Pro,New Balance,Sports,37,2,108.54,0.1,10.85,195.38
I04794,O01925,P0098,Vans Formal Classic,Vans,Formal,44,3,104.27,0,0.00,312.81
I04795,O01925,P0068,Reebok Sandals Classic,Reebok,Sandals,40,2,143.42,0,0.00,286.84
I04796,O01925,P0065,Reebok Sports Pro,Reebok,Sports,43,3,197.81,0,0.00,593.43
I04797,O01926,P0134,Timberland Formal Classic,Timberland,Formal,38,2,132.85,0.15,19.93,225.84
I04798,O01926,P0003,Nike Running Classic,Nike,Running,41,2,157.33,0.15,23.60,267.46
I04799,O01927,P0078,New Balance Casual Pro,New Balance,Casual,41,1,201.57,0.05,10.08,191.49
I04800,O01928,P0115,Converse Formal Pro,Converse,Formal,38,3,139.28,0.15,20.89,355.17
I04801,O01928,P0140,Timberland Sandals Classic,Timberland,Sandals,39,1,188.63,0.15,28.29,160.34
I04802,O01928,P0102,Vans Sports Classic,Vans,Sports,45,3,65.96,0.15,9.89,168.21
I04803,O01928,P0008,Nike Formal Pro,Nike,Formal,38,1,107,0.15,16.05,90.95
I04804,O01929,P0084,New Balance Sports Pro,New Balance,Sports,45,1,34.31,0.15,5.15,29.16
I04805,O01929,P0144,Timberland Boots Pro,Timberland,Boots,38,3,119.7,0.15,17.96,305.25
I04806,O01929,P0103,Vans Sandals Pro,Vans,Sandals,43,3,131.97,0.15,19.80,336.51
I04807,O01929,P0107,Vans Boots Classic,Vans,Boots,44,3,109.76,0.15,16.46,279.9
I04808,O01930,P0041,Puma Casual Classic,Puma,Casual,38,2,103.61,0.2,20.72,165.78
I04809,O01930,P0080,New Balance Formal Pro,New Balance,Formal,37,3,197.43,0.2,39.49,473.82
I04810,O01930,P0146,Skechers Running Pro,Skechers,Running,45,2,223.18,0.2,44.64,357.08
I04811,O01930,P0093,Vans Running Pro,Vans,Running,40,2,231.31,0.2,46.26,370.1
I04812,O01931,P0047,Puma Sports Pro,Puma,Sports,43,1,119.91,0.2,23.98,95.93
I04813,O01931,P0139,Timberland Sandals Pro,Timberland,Sandals,36,1,289.39,0.2,57.88,231.51
I04814,O01931,P0143,Timberland Boots Classic,Timberland,Boots,37,2,198.02,0.2,39.60,316.84
I04815,O01931,P0130,Timberland Casual Classic,Timberland,Casual,36,3,145.21,0.2,29.04,348.51
I04816,O01932,P0038,Puma Running Classic,Puma,Running,36,3,166.96,0,0.00,5.88
I04817,O01932,P0175,Clarks Sandals Pro,Clarks,Sandals,43,1,232.79,0,0.00,232.79
I04818,O01932,P0041,Puma Casual Classic,Puma,Casual,40,2,103.61,0,0.00,207.22
I04819,O01933,P0159,Skechers Sandals Pro,Skechers,Sandals,37,1,141.21,0.05,7.06,134.15
I04820,O01934,P0167,Clarks Casual Classic,Clarks,Casual,42,1,173.3,0,0.00,173.3
I04821,O01934,P0005,Nike Casual Classic,Nike,Casual,45,3,111.2,0,0.00,333.6
I04822,O01934,P0026,Adidas Formal Pro,Adidas,Formal,40,2,75.01,0,0.00,150.02
I04823,O01934,P0092,Vans Running Classic,Vans,Running,38,2,154.87,0,0.00,309.74
I04824,O01935,P0088,New Balance Boots Classic,New Balance,Boots,36,1,158.09,0.2,31.62,126.47
I04825,O01935,P0075,New Balance Running Classic,New Balance,Running,41,3,230.76,0.2,46.15,553.83
I04826,O01935,P0139,Timberland Sandals Pro,Timberland,Sandals,43,3,289.39,0.2,57.88,694.53
I04827,O01935,P0049,Puma Sandals Pro,Puma,Sandals,39,1,240.06,0.2,48.01,192.05
I04828,O01936,P0023,Adidas Casual Classic,Adidas,Casual,38,3,87.26,0.2,17.45,209.43
I04829,O01936,P0067,Reebok Sandals Pro,Reebok,Sandals,38,1,202.47,0.2,40.49,161.98
I04830,O01936,P0086,New Balance Sandals Classic,New Balance,Sandals,43,2,143.9,0.2,28.78,230.24
I04831,O01936,P0115,Converse Formal Pro,Converse,Formal,40,1,139.28,0.2,27.86,111.42
I04832,O01937,P0025,Adidas Formal Classic,Adidas,Formal,37,3,153.76,0,0.00,461.28
I04833,O01937,P0094,Vans Casual Classic,Vans,Casual,42,3,142.26,0,0.00,426.78
I04834,O01937,P0012,Nike Sports Classic,Nike,Sports,45,2,160.99,0,0.00,321.98
I04835,O01938,P0019,Adidas Running Classic,Adidas,Running,36,1,183.96,0,0.00,183.96
I04836,O01938,P0147,Skechers Running Classic,Skechers,Running,44,1,75.81,0,0.00,75.81
I04837,O01939,P0116,Converse Formal Pro,Converse,Formal,45,2,48.53,0.1,4.85,87.36
I04838,O01939,P0001,Nike Running Classic,Nike,Running,39,3,128.64,0.1,12.86,347.34
I04839,O01940,P0138,Timberland Sports Pro,Timberland,Sports,37,2,236.86,0,0.00,473.72
I04840,O01940,P0162,Skechers Boots Pro,Skechers,Boots,42,1,201.91,0,0.00,201.91
